Player Name,Position,Team,Year Born,Minutes,Ninty Minutes,Goals,Assists,xG,npxG,xA,SoT Percentage,Shots,Shots On Target,Key Passes,Final Third Passes,Progressive Passes,Tackles,Tackles Won,Dribbled Past,Pressures,Pressures Success,Blocks,Interceptions,Clearances,Touches Penalty Area,Dribbles Success,Dribbles,Carries Progressive,Carries Final Third,Dispossessed,Receiving Progressive,Fouls Committed,Fouls Drawn,Recoveries,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won Percent,Aerial Duels Total
matt ritchie,DF,Newcastle Utd,1989,1335.0,14.8,0.0,0.13,0.03,0.03,0.11,30.0,0.04527027027027027,0.013513513513513514,1.9594594594594594,2.635135135135135,3.243243243243243,1.4864864864864864,0.47297297297297297,1.1486486486486487,10.27027027027027,3.108108108108108,1.8918918918918919,1.9594594594594594,1.689189189189189,0.6081081081081081,0.2027027027027027,0.33783783783783783,2.0270270270270268,0.6081081081081081,0.27027027027027023,0.8783783783783783,0.8108108108108107,0.7432432432432432,7.905405405405405,0.9459459459459459,1.4189189189189189,40.0,2.364864864864865
connor roberts,DF,Burnley,1995,1647.0,18.3,0.05,0.05,0.01,0.01,0.06,66.7,0.018032786885245903,0.012021857923497267,0.6557377049180327,2.1857923497267757,3.278688524590164,1.0382513661202186,0.6010928961748634,0.4371584699453552,8.087431693989071,2.349726775956284,2.6775956284153004,2.2950819672131146,3.0054644808743167,0.9289617486338797,0.4371584699453552,0.7650273224043715,3.6065573770491803,1.530054644808743,0.2185792349726776,1.0382513661202186,0.5464480874316939,1.5846994535519126,8.087431693989071,1.0382513661202186,0.9289617486338797,52.8,1.9672131147540983
tyler roberts,"MF,FW",Leeds United,1999,987.0,11.0,0.09,0.09,0.22,0.22,0.11,40.0,0.2490909090909091,0.0990909090909091,1.3636363636363635,1.6363636363636365,2.1818181818181817,1.5454545454545454,0.6363636363636364,0.5454545454545454,15.363636363636363,4.0,0.9090909090909091,0.6363636363636364,0.7272727272727273,4.454545454545454,0.8181818181818182,2.0,3.909090909090909,1.6363636363636365,1.1818181818181819,7.181818181818182,1.7272727272727273,2.272727272727273,5.7272727272727275,0.9090909090909091,2.3636363636363638,27.8,3.272727272727273
andrew robertson,DF,Liverpool,1994,2447.0,27.2,0.07,0.37,0.06,0.06,0.19,43.8,0.021691176470588235,0.009558823529411765,2.0220588235294117,4.852941176470589,6.764705882352941,1.1764705882352942,0.5882352941176471,0.7352941176470589,9.926470588235293,2.8308823529411766,1.5441176470588236,1.8014705882352942,2.058823529411765,3.235294117647059,0.5514705882352942,1.0661764705882353,6.911764705882353,2.463235294117647,0.698529411764706,4.007352941176471,0.7720588235294118,0.40441176470588236,8.897058823529411,1.2132352941176472,0.47794117647058826,71.7,1.6911764705882355
joe rodon,DF,Tottenham,1997,89.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,2.0,66.7,6.0
rodri,MF,Manchester City,1996,2794.0,31.0,0.19,0.06,0.08,0.08,0.04,31.0,0.043548387096774194,0.013548387096774193,0.8064516129032258,7.645161290322581,5.709677419354839,2.032258064516129,1.4838709677419355,1.032258064516129,15.258064516129032,5.483870967741935,1.5483870967741935,1.2580645161290323,1.7419354838709677,2.064516129032258,0.2903225806451613,0.5483870967741935,6.387096774193548,1.3870967741935485,0.8387096774193549,1.935483870967742,1.6129032258064515,1.1612903225806452,12.838709677419354,2.838709677419355,0.967741935483871,74.6,3.806451612903226
rodrigo,"MF,FW",Leeds United,1991,2175.0,24.2,0.25,0.04,0.19,0.16,0.19,34.0,0.08016528925619834,0.027272727272727275,1.5702479338842976,2.7272727272727275,3.0991735537190084,1.0743801652892562,0.7438016528925621,0.7024793388429752,16.611570247933884,4.710743801652892,0.6198347107438017,0.7851239669421488,1.115702479338843,3.0991735537190084,0.6198347107438017,1.6528925619834711,3.8016528925619837,1.5289256198347108,1.322314049586777,7.3966942148760335,1.0743801652892562,1.322314049586777,5.4958677685950414,1.15702479338843,1.9421487603305785,37.3,3.0991735537190084
jay rodriguez,FW,Burnley,1989,1382.0,15.4,0.13,0.13,0.3,0.3,0.12,26.8,0.17337662337662338,0.04675324675324675,0.7792207792207793,1.103896103896104,1.1688311688311688,1.4285714285714286,0.6493506493506493,0.7792207792207793,21.428571428571427,4.545454545454545,1.6233766233766234,0.38961038961038963,0.7792207792207793,3.571428571428571,0.7142857142857143,1.1688311688311688,2.142857142857143,0.8441558441558441,0.8441558441558441,4.285714285714286,2.4025974025974026,1.2337662337662338,4.415584415584416,3.961038961038961,5.584415584415584,41.5,9.545454545454545
mads roerslev,DF,Brentford,1999,1240.0,13.8,0.07,0.07,0.02,0.02,0.06,40.0,0.02608695652173913,0.010869565217391304,0.6521739130434783,0.8695652173913043,1.8840579710144927,1.8840579710144927,0.6521739130434783,1.3768115942028984,12.53623188405797,3.115942028985507,2.2463768115942027,1.5217391304347825,2.1739130434782608,0.8695652173913043,0.21739130434782608,1.0869565217391304,1.5217391304347825,0.36231884057971014,0.8695652173913043,1.8115942028985506,1.4492753623188406,0.6521739130434783,5.942028985507246,1.1594202898550725,2.1739130434782608,34.8,3.333333333333333
cristian romero,DF,Tottenham,1998,1844.0,20.5,0.05,0.0,0.03,0.03,0.02,33.3,0.014146341463414633,0.004878048780487805,0.2926829268292683,2.8292682926829267,2.5365853658536586,3.658536585365854,2.1951219512195124,0.8780487804878049,15.463414634146341,5.512195121951219,2.4390243902439024,2.7804878048780486,3.8048780487804876,0.8780487804878049,0.43902439024390244,0.6829268292682927,3.8536585365853657,1.024390243902439,0.3902439024390244,0.34146341463414637,1.7560975609756098,0.8292682926829268,9.707317073170731,2.4390243902439024,1.4634146341463414,62.5,3.902439024390244
oriol romeu,MF,Southampton,1991,2800.0,31.1,0.06,0.06,0.04,0.04,0.09,16.0,0.02572347266881029,0.004180064308681672,1.12540192926045,3.954983922829582,3.922829581993569,2.540192926045016,1.6720257234726688,1.7363344051446945,17.620578778135048,5.819935691318328,1.382636655948553,2.057877813504823,1.6398713826366558,1.7363344051446945,0.7395498392282958,1.0932475884244373,4.469453376205788,1.4790996784565915,0.6109324758842444,1.1897106109324758,1.7363344051446945,0.7717041800643086,13.054662379421222,2.315112540192926,1.832797427652733,55.8,4.147909967845659
cristiano ronaldo,FW,Manchester Utd,1985,2456.0,27.3,0.66,0.11,0.61,0.52,0.11,36.1,0.14505494505494504,0.052380952380952375,0.8791208791208791,1.3553113553113554,1.794871794871795,0.3663003663003663,0.29304029304029305,0.10989010989010989,6.666666666666666,1.794871794871795,0.43956043956043955,0.18315018315018314,1.1355311355311355,6.666666666666666,0.6959706959706959,1.3186813186813187,5.164835164835165,1.2454212454212454,1.4285714285714286,7.985347985347985,0.5860805860805861,0.9523809523809523,3.6996336996336994,1.7582417582417582,2.1245421245421245,45.3,3.8827838827838828
salomÃ³n rondÃ³n,FW,Everton,1989,790.0,8.8,0.11,0.11,0.25,0.25,0.09,28.6,0.2715909090909091,0.07727272727272727,0.7954545454545454,0.7954545454545454,0.45454545454545453,0.6818181818181818,0.22727272727272727,0.7954545454545454,19.545454545454543,5.681818181818182,0.6818181818181818,0.45454545454545453,1.25,6.0227272727272725,0.45454545454545453,0.9090909090909091,1.1363636363636362,0.11363636363636363,1.1363636363636362,5.5681818181818175,1.7045454545454544,0.45454545454545453,4.545454545454545,5.0,7.159090909090908,41.1,12.159090909090908
danny rose,DF,Watford,1990,689.0,7.7,0.0,0.0,0.02,0.02,0.1,25.0,0.06753246753246753,0.016883116883116882,0.6493506493506493,3.116883116883117,4.1558441558441555,2.987012987012987,1.948051948051948,2.207792207792208,11.03896103896104,4.415584415584416,1.8181818181818181,1.948051948051948,1.6883116883116882,0.5194805194805194,1.1688311688311688,1.948051948051948,3.2467532467532467,1.0389610389610389,0.7792207792207793,0.7792207792207793,1.5584415584415585,2.0779220779220777,6.623376623376624,0.5194805194805194,0.7792207792207793,40.0,1.2987012987012987
jon rowe,"FW,MF",Norwich City,2003,223.0,2.5,0.0,0.4,0.16,0.16,0.14,66.7,0.484,0.324,1.6,0.8,1.6,2.8,1.2,0.0,26.8,6.4,2.8,1.6,0.0,4.4,2.0,4.4,5.2,2.0,4.0,5.2,2.4,3.2,6.0,0.8,4.4,15.4,5.2
john ruddy,GK,Wolves,1986,90.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
antonio rÃ¼diger,DF,Chelsea,1993,2970.0,33.0,0.09,0.0,0.08,0.08,0.03,27.1,0.04393939393939394,0.011818181818181818,0.3939393939393939,6.484848484848484,4.818181818181818,1.5454545454545454,0.8181818181818182,0.45454545454545453,8.696969696969697,2.6666666666666665,1.1818181818181819,1.303030303030303,3.272727272727273,1.4848484848484849,0.18181818181818182,0.30303030303030304,5.484848484848484,1.878787878787879,0.5454545454545454,0.5151515151515151,1.2424242424242424,0.48484848484848486,8.454545454545455,1.9393939393939394,0.9090909090909091,68.1,2.8484848484848486
lukas rupp,MF,Norwich City,1991,749.0,8.3,0.0,0.0,0.08,0.08,0.14,16.7,0.17349397590361443,0.028915662650602407,1.0843373493975903,2.1686746987951806,3.4939759036144573,1.2048192771084336,0.9638554216867469,1.2048192771084336,20.481927710843372,6.385542168674698,0.9638554216867469,2.048192771084337,0.48192771084337344,1.9277108433734937,1.5662650602409638,2.1686746987951806,5.542168674698795,1.9277108433734937,2.7710843373493974,3.975903614457831,1.2048192771084336,1.325301204819277,11.325301204819276,0.7228915662650601,0.9638554216867469,42.9,1.6867469879518069
josÃ© sÃ¡,GK,Wolves,1993,3240.0,36.0,0.0,0.03,0.0,0.0,0.03,,0.0,0.0,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.027777777777777776,0.0,0.05555555555555555,0.25,0.05555555555555555,0.0,0.0,0.08333333333333333,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.08333333333333333,0.3611111111111111,6.083333333333333,0.0,0.0,,0.0
allan saint-maximin,"FW,MF",Newcastle Utd,1997,2733.0,30.4,0.16,0.13,0.16,0.16,0.17,39.7,0.0680921052631579,0.026973684210526316,1.611842105263158,1.381578947368421,1.743421052631579,0.2960526315789474,0.19736842105263158,0.493421052631579,8.223684210526317,2.138157894736842,0.5592105263157895,0.6578947368421053,0.06578947368421052,4.2105263157894735,4.605263157894737,7.565789473684211,7.960526315789474,2.697368421052632,3.75,4.440789473684211,0.7565789473684211,2.335526315789474,5.822368421052632,0.625,0.9539473684210527,39.6,1.5789473684210527
romain saÃ¯ss,DF,Wolves,1990,2705.0,30.1,0.07,0.0,0.09,0.09,0.01,33.3,0.019933554817275746,0.006644518272425249,0.19933554817275748,4.983388704318936,3.9867109634551494,1.9933554817275747,1.2624584717607972,0.46511627906976744,9.401993355481727,3.4219269102990033,2.0265780730897007,2.691029900332226,5.74750830564784,1.1627906976744184,0.16611295681063123,0.26578073089700993,2.4252491694352156,0.6312292358803986,0.26578073089700993,0.19933554817275748,1.1627906976744184,0.5980066445182723,8.637873754152823,2.7906976744186047,1.4285714285714286,66.1,4.219269102990033
bukayo saka,"FW,MF",Arsenal,2001,2901.0,32.2,0.34,0.19,0.29,0.25,0.21,31.5,0.08850931677018634,0.02795031055900621,1.9565217391304346,1.0559006211180124,2.142857142857143,1.1490683229813663,0.7142857142857142,0.7453416149068323,15.217391304347824,4.099378881987577,1.2422360248447204,0.9316770186335402,0.5900621118012421,6.925465838509316,1.4906832298136645,3.043478260869565,7.857142857142857,2.0186335403726705,1.9254658385093166,7.0186335403726705,1.1180124223602483,2.3291925465838506,6.024844720496894,0.8695652173913043,1.7391304347826086,33.3,2.608695652173913
mohamed salah,FW,Liverpool,1992,2729.0,30.3,0.73,0.43,0.69,0.53,0.34,36.5,0.1372937293729373,0.050165016501650166,1.9801980198019802,1.155115511551155,3.993399339933993,0.5610561056105611,0.23102310231023102,0.5610561056105611,14.653465346534652,4.158415841584159,0.396039603960396,0.49504950495049505,0.132013201320132,10.66006600660066,1.8481848184818481,4.422442244224422,6.897689768976898,1.2871287128712872,2.772277227722772,11.947194719471947,0.429042904290429,0.957095709570957,5.643564356435643,0.429042904290429,1.4851485148514851,22.4,1.9141914191419143
mohammed salisu,DF,Southampton,1999,2882.0,32.0,0.0,0.0,0.06,0.06,0.02,32.0,0.024375,0.0078125,0.25,4.59375,3.5625,2.78125,1.84375,0.96875,10.84375,4.4375,2.09375,2.875,6.0625,1.0625,0.25,0.40625,3.40625,0.53125,0.53125,0.125,1.40625,0.40625,12.09375,3.90625,1.90625,67.2,5.8125
albert sambi lokonga,MF,Arsenal,1999,1106.0,12.3,0.0,0.0,0.05,0.05,0.06,36.8,0.12601626016260162,0.04634146341463414,1.3821138211382114,5.121951219512195,4.634146341463414,1.7886178861788617,1.056910569105691,0.4878048780487805,11.21951219512195,3.8211382113821135,1.4634146341463414,1.8699186991869918,1.3008130081300813,0.24390243902439024,0.24390243902439024,0.3252032520325203,7.317073170731707,1.7886178861788617,0.5691056910569106,0.8943089430894309,1.3821138211382114,1.3821138211382114,9.837398373983739,1.5447154471544715,1.7886178861788617,46.3,3.333333333333333
davinson sÃ¡nchez,DF,Tottenham,1996,1541.0,17.1,0.12,0.0,0.12,0.12,0.02,23.1,0.04444444444444444,0.010526315789473682,0.23391812865497075,4.444444444444444,3.0409356725146197,2.5146198830409356,1.2280701754385963,0.6432748538011696,10.526315789473683,3.742690058479532,1.9883040935672514,1.7543859649122806,4.269005847953216,1.286549707602339,0.17543859649122806,0.29239766081871343,5.964912280701754,1.2280701754385963,0.5263157894736842,0.23391812865497075,0.8771929824561403,0.7017543859649122,8.421052631578947,3.157894736842105,2.1637426900584793,59.3,5.321637426900584
robert sÃ¡nchez,GK,Brighton,1997,3239.0,36.0,0.0,0.0,0.0,0.0,0.01,,0.0,0.0,0.08333333333333333,0.7777777777777778,0.027777777777777776,0.0,0.0,0.0,0.1388888888888889,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,4.5,0.0,0.0,,0.0
jadon sancho,"FW,MF",Manchester Utd,2000,1900.0,21.1,0.14,0.14,0.16,0.16,0.2,34.6,0.05829383886255924,0.02037914691943128,1.943127962085308,1.2796208530805686,3.4123222748815163,0.8530805687203791,0.6161137440758293,0.7582938388625592,13.080568720379146,3.2227488151658767,1.3270142180094786,1.1374407582938388,0.23696682464454974,5.497630331753554,2.2748815165876777,3.9336492890995256,9.95260663507109,3.5071090047393363,1.8009478672985781,6.729857819905213,0.33175355450236965,0.42654028436018954,6.872037914691942,0.0947867298578199,1.0426540284360188,8.3,1.1374407582938388
morgan sanson,MF,Aston Villa,1994,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.25,3.75,2.5,3.0,2.0,0.5,33.75,11.5,3.75,2.75,0.5,0.75,1.5,1.75,6.75,1.75,2.75,1.75,1.5,3.75,8.5,0.5,0.75,40.0,1.25
samir santos,DF,Watford,1994,1583.0,17.6,0.0,0.0,0.02,0.02,0.01,25.0,0.025568181818181816,0.0062499999999999995,0.11363636363636363,1.3068181818181817,1.25,1.7613636363636362,1.0227272727272727,0.3977272727272727,7.4431818181818175,2.6704545454545454,1.534090909090909,3.0113636363636362,4.431818181818182,0.625,0.0,0.056818181818181816,0.8522727272727272,0.11363636363636363,0.22727272727272727,0.056818181818181816,0.9659090909090908,0.7954545454545454,8.977272727272727,3.0113636363636362,1.9886363636363635,60.2,5.0
josh sargent,"FW,MF",Norwich City,2000,1572.0,17.5,0.11,0.06,0.16,0.16,0.04,7.7,0.08514285714285715,0.006285714285714286,0.7428571428571429,0.34285714285714286,1.1428571428571428,1.9428571428571428,0.9714285714285714,1.0857142857142856,20.62857142857143,5.714285714285714,2.4571428571428573,1.2,1.0285714285714285,3.657142857142857,1.0285714285714285,1.9428571428571428,2.2285714285714286,1.0285714285714285,2.0,5.142857142857143,0.7428571428571429,1.6571428571428573,5.885714285714286,2.4,3.0285714285714285,44.2,5.428571428571429
jeremy sarmiento,"FW,MF",Brighton,2002,48.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,2.0,6.0,2.0,2.0,52.0,14.0,6.0,2.0,0.0,2.0,2.0,2.0,10.0,4.0,4.0,8.0,0.0,6.0,12.0,2.0,4.0,33.3,6.0
ismaila sarr,"FW,MF",Watford,1998,1861.0,20.7,0.24,0.1,0.2,0.17,0.12,39.5,0.08888888888888889,0.035265700483091786,0.9661835748792271,1.0144927536231885,2.1739130434782608,0.6763285024154589,0.33816425120772947,0.5797101449275363,19.22705314009662,4.396135265700483,1.0144927536231885,0.7729468599033816,0.6280193236714976,3.8647342995169085,1.6908212560386473,3.285024154589372,6.086956521739131,2.1256038647342996,2.7053140096618358,6.231884057971015,1.0144927536231885,2.2705314009661834,5.072463768115942,0.6280193236714976,1.1111111111111112,36.1,1.7391304347826089
malang sarr,DF,Chelsea,1999,514.0,5.7,0.0,0.0,0.01,0.01,0.05,0.0,0.031578947368421054,0.0,0.3508771929824561,5.43859649122807,3.333333333333333,2.280701754385965,0.7017543859649122,0.7017543859649122,11.578947368421053,3.8596491228070176,1.5789473684210527,2.1052631578947367,4.385964912280701,0.0,0.0,0.7017543859649122,5.263157894736842,2.1052631578947367,0.17543859649122806,0.3508771929824561,1.5789473684210527,0.17543859649122806,8.596491228070175,2.280701754385965,1.2280701754385965,65.0,3.5087719298245617
dane scarlett,MF,Tottenham,2004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,,,,,inf,inf,,,,,,,,,,,
fabian schÃ¤r,DF,Newcastle Utd,1991,2158.0,24.0,0.08,0.08,0.06,0.06,0.03,30.0,0.034583333333333334,0.010416666666666666,0.25,3.1666666666666665,1.8333333333333333,0.8333333333333334,0.4583333333333333,0.20833333333333334,6.291666666666667,1.9583333333333333,1.5416666666666667,3.125,5.041666666666667,1.0833333333333333,0.3333333333333333,0.5416666666666666,2.125,0.5416666666666666,0.25,0.125,1.375,0.5416666666666666,8.666666666666666,2.125,1.875,53.1,4.0
jeffrey schlupp,"MF,FW",Crystal Palace,1992,1761.0,19.6,0.2,0.05,0.15,0.15,0.08,25.8,0.08061224489795918,0.020918367346938773,0.8673469387755102,2.0408163265306123,2.346938775510204,2.4489795918367343,1.173469387755102,1.3265306122448979,18.97959183673469,6.071428571428571,2.4489795918367343,1.173469387755102,1.6326530612244896,2.9591836734693877,1.3775510204081631,2.5,3.214285714285714,0.5612244897959183,1.683673469387755,2.9081632653061225,1.6326530612244896,1.2755102040816326,8.622448979591836,1.9897959183673468,1.7857142857142856,52.7,3.775510204081632
kasper schmeichel,GK,Leicester City,1986,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.027777777777777776,0.2222222222222222,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.05555555555555555,4.333333333333333,0.0,0.027777777777777776,0.0,0.027777777777777776
ken sema,"MF,FW",Watford,1993,762.0,8.5,0.0,0.0,0.01,0.01,0.14,50.0,0.028235294117647056,0.014117647058823528,1.1764705882352942,0.8235294117647058,0.47058823529411764,1.411764705882353,0.9411764705882353,1.7647058823529411,20.352941176470587,4.470588235294118,1.5294117647058822,0.8235294117647058,2.1176470588235294,1.5294117647058822,1.2941176470588236,2.7058823529411766,2.9411764705882355,0.35294117647058826,2.4705882352941178,3.411764705882353,2.0,0.8235294117647058,6.9411764705882355,1.1764705882352942,2.588235294117647,31.3,3.764705882352941
nÃ©lson semedo,DF,Wolves,1993,2131.0,23.7,0.0,0.04,0.06,0.06,0.05,21.1,0.03375527426160338,0.007172995780590718,0.6751054852320675,2.151898734177215,3.037974683544304,2.489451476793249,1.6877637130801688,0.9282700421940928,15.9915611814346,4.556962025316456,1.8143459915611815,1.8143459915611815,2.4050632911392404,2.3628691983122363,1.3080168776371308,2.70042194092827,6.329113924050633,2.151898734177215,1.3080168776371308,3.5021097046413505,0.9704641350210971,1.0126582278481013,7.468354430379747,0.8438818565400844,1.350210970464135,38.5,2.1940928270042193
ryan sessegnon,DF,Tottenham,2000,957.0,10.6,0.0,0.19,0.04,0.04,0.27,16.7,0.05283018867924529,0.008490566037735849,1.2264150943396226,1.0377358490566038,3.018867924528302,2.547169811320755,1.3207547169811322,1.2264150943396226,20.18867924528302,5.188679245283019,2.6415094339622645,1.6981132075471699,1.9811320754716981,3.679245283018868,0.4716981132075472,1.2264150943396226,4.528301886792453,0.5660377358490566,1.4150943396226416,4.245283018867925,2.358490566037736,0.8490566037735849,5.566037735849057,1.2264150943396226,1.4150943396226416,46.4,2.6415094339622645
jamie shackleton,"DF,MF",Leeds United,1999,709.0,7.9,0.0,0.0,0.02,0.02,0.01,25.0,0.06455696202531645,0.016455696202531647,0.2531645569620253,2.531645569620253,2.2784810126582276,3.291139240506329,2.2784810126582276,1.5189873417721518,14.556962025316455,4.936708860759493,2.0253164556962022,1.2658227848101264,1.1392405063291138,1.6455696202531644,1.0126582278481011,1.8987341772151898,3.5443037974683542,0.8860759493670886,0.7594936708860759,1.7721518987341771,1.7721518987341771,0.8860759493670886,8.60759493670886,0.7594936708860759,1.6455696202531644,31.6,2.4050632911392404
luke shaw,DF,Manchester Utd,1995,1601.0,17.8,0.0,0.17,0.01,0.01,0.18,16.7,0.019101123595505618,0.0033707865168539322,2.191011235955056,3.4831460674157304,4.382022471910112,1.2359550561797752,0.7303370786516854,0.6741573033707865,10.674157303370785,3.089887640449438,2.2471910112359548,0.8426966292134831,1.2359550561797752,0.898876404494382,0.5617977528089887,1.348314606741573,5.393258426966292,2.8651685393258424,0.5617977528089887,1.797752808988764,1.9662921348314606,1.0112359550561798,8.146067415730336,1.2359550561797752,1.1235955056179774,52.4,2.359550561797753
jonjo shelvey,MF,Newcastle Utd,1992,1983.0,22.0,0.09,0.05,0.04,0.04,0.04,48.3,0.060000000000000005,0.02909090909090909,0.7272727272727273,4.318181818181818,3.1818181818181817,1.2727272727272727,0.6363636363636364,1.0,13.045454545454545,3.1818181818181817,1.2727272727272727,1.5909090909090908,1.5,0.13636363636363635,0.4090909090909091,0.5454545454545454,1.4545454545454546,0.4090909090909091,0.4090909090909091,0.3181818181818182,0.9090909090909091,0.5,9.681818181818182,0.5909090909090909,0.6363636363636364,48.1,1.2272727272727273
francisco sierralta,DF,Watford,1997,427.0,4.7,0.0,0.0,0.01,0.01,0.0,100.0,0.04468085106382978,0.04468085106382978,0.0,0.6382978723404255,0.6382978723404255,1.276595744680851,0.851063829787234,0.6382978723404255,5.106382978723404,2.127659574468085,1.9148936170212765,2.978723404255319,8.51063829787234,0.425531914893617,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.0,0.2127659574468085,0.0,1.0638297872340425,0.425531914893617,7.0212765957446805,3.829787234042553,0.851063829787234,81.8,4.680851063829787
bernardo silva,"MF,FW",Manchester City,1994,2790.0,31.0,0.26,0.13,0.22,0.22,0.17,40.4,0.04903225806451613,0.01967741935483871,1.6774193548387097,3.0,2.6451612903225805,1.6451612903225807,1.032258064516129,1.2258064516129032,15.290322580645162,4.516129032258065,1.064516129032258,1.032258064516129,0.8387096774193549,6.483870967741935,1.6451612903225807,2.838709677419355,10.838709677419354,3.4516129032258065,1.096774193548387,6.774193548387097,1.1612903225806452,1.1935483870967742,6.741935483870968,0.45161290322580644,0.6129032258064516,42.4,1.064516129032258
fÃ¡bio silva,FW,Wolves,2002,572.0,6.4,0.0,0.0,0.36,0.36,0.02,26.3,0.46718750000000003,0.1234375,0.625,0.625,2.03125,0.9375,0.78125,0.78125,23.28125,6.875,0.15625,0.625,0.3125,6.875,0.78125,3.28125,4.6875,2.34375,2.65625,7.1875,2.1875,1.25,5.15625,2.1875,5.625,28.0,7.8125
thiago silva,DF,Chelsea,1984,2560.0,28.4,0.11,0.0,0.03,0.03,0.01,27.8,0.022183098591549297,0.006338028169014085,0.24647887323943662,6.514084507042254,4.507042253521127,1.1619718309859155,0.7394366197183099,0.45774647887323944,5.880281690140845,1.9014084507042255,2.2887323943661975,2.2183098591549295,3.943661971830986,0.8450704225352114,0.14084507042253522,0.21126760563380284,7.112676056338029,0.8450704225352114,0.07042253521126761,0.14084507042253522,0.45774647887323944,0.5281690140845071,10.316901408450704,2.323943661971831,1.1267605633802817,67.3,3.450704225352113
ellis simms,FW,Everton,2001,61.0,0.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,4.285714285714286,2.857142857142857,0.0,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,0.0,1.4285714285714286,0.0,0.0,0.0,4.285714285714286,4.285714285714286,5.714285714285714,42.9,10.0
moussa sissoko,MF,Watford,1989,3130.0,34.8,0.06,0.03,0.1,0.1,0.08,33.3,0.019827586206896553,0.006609195402298851,0.9482758620689656,2.557471264367816,3.1321839080459775,1.6091954022988506,1.0632183908045978,0.4597701149425288,13.793103448275863,4.367816091954023,1.4367816091954024,1.264367816091954,2.0402298850574714,1.2356321839080462,1.2356321839080462,1.752873563218391,2.4137931034482762,1.0057471264367817,1.3793103448275863,1.9252873563218393,1.2068965517241381,0.40229885057471265,10.74712643678161,2.385057471264368,1.6091954022988506,59.7,3.9942528735632186
oliver skipp,MF,Tottenham,2000,1350.0,15.0,0.0,0.0,0.01,0.01,0.06,25.0,0.018000000000000002,0.004666666666666667,0.4666666666666667,5.133333333333334,4.6,2.2,1.2,1.0666666666666667,18.333333333333332,4.733333333333333,1.6666666666666667,1.2666666666666666,0.9333333333333333,0.6666666666666666,0.13333333333333333,0.2,5.666666666666667,1.9333333333333333,0.8666666666666667,0.8666666666666667,1.3333333333333333,1.5333333333333334,8.866666666666667,0.8,0.9333333333333333,46.2,1.7333333333333334
william smallbone,"MF,FW",Southampton,2000,132.0,1.5,0.0,0.0,0.05,0.05,0.06,0.0,0.45333333333333337,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0,3.3333333333333335,2.6666666666666665,29.333333333333332,8.666666666666666,2.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.0,5.333333333333333,2.0,0.6666666666666666,6.0,1.3333333333333333,3.3333333333333335,28.6,4.666666666666667
emile smith rowe,"MF,FW",Arsenal,2000,1921.0,21.3,0.47,0.09,0.27,0.27,0.1,57.5,0.08779342723004695,0.05070422535211268,1.3615023474178403,1.220657276995305,2.676056338028169,0.9389671361502347,0.7511737089201878,0.5164319248826291,12.018779342723004,3.6619718309859155,0.704225352112676,0.9389671361502347,0.6103286384976525,3.2394366197183095,1.5023474178403755,2.347417840375587,6.103286384976526,2.5352112676056335,1.7370892018779343,4.60093896713615,0.32863849765258213,1.408450704225352,6.76056338028169,0.3755868544600939,0.9389671361502347,28.6,1.3145539906103285
